Public_Food_Key,foodName,calories,protein,fat,transFat,carbohydrates,sugar,dietaryFiber,cholesterol,sodium,calcium,iron,vitaminC
F000560,"Beef, diced, lean, dry-fried, no added fat",653,32.1,2.9,3,0,0,0,77,47,4,2.8,0
F000559,"Beef, diced, lean, casseroled, no added fat",750,36.5,3.5,,0,0,0,70,27,5,2.22,1
F000564,"Beef, diced, untrimmed, raw",614,27.6,3.9,,0,0,0,54,38,4,1.69,1
F000563,"Beef, diced, untrimmed, dry-fried, no added fat",678,31.8,3.7,,0,0,0,77,47,4,2.77,0
F000562,"Beef, diced, untrimmed, casseroled, no added fat",774,36.2,4.3,,0,0,0,70,27,5,2.2,1
F000836,"Beef, steak, boneless, fillet or tenderloin, lean, raw",570,22.2,5.2,4.3,0,0,0,58,57,6,2.2,1
F000835,"Beef, steak, boneless, fillet or tenderloin, lean, grilled, no added fat",746,31.9,5.5,3,0,0,0,70,49,10,2.2,0
F009781,"Beef, steak, boneless, fillet or tenderloin, semi-trimmed, raw",665,21.7,8,,0,0,0,58,55,6,2.16,1
F000837,"Beef, steak, boneless, fillet or tenderloin, semi-trimmed, grilled, no added fat",783,31.5,6.7,,0,0,0,70,48,10,2.17,0
F000839,"Beef, steak, boneless, fillet or tenderloin, untrimmed, raw",710,21.4,9.3,,0,0,0,58,55,6,2.13,1
F000838,"Beef, steak, boneless, fillet or tenderloin, untrimmed, grilled, no added fat",849,30.8,8.8,,0,0,0,70,48,9,2.12,0
F000666,"Beef, mince, lower fat, raw",541,22.9,4.1,3.4,0,0,0,76,68,7,1.56,0
F000667,"Beef, mince, lower fat, stir-fried, no added fat",849,32.3,8.1,3.4,0,0,0,92,82,9,2.58,0
F000678,"Beef, mince, regular fat, raw",710,22.4,8.9,3.4,0,0,0,76,68,7,1.5,0
F000679,"Beef, mince, regular fat, stir-fried, no added fat","1,108",29.5,16.4,3.4,0,0,0,92,82,9,2.55,0
F000655,"Beef, mince, higher fat, raw",767,22.5,10.4,3.4,0,0,0,78,51,4,1.45,0
F000656,"Beef, mince, higher fat, stir-fried, no added fat",968,27.6,13.5,3.4,0,0,0,92,60,5,2.29,0
F000704,"Beef, roasting piece, silverside or topside, lean, raw",526,23,3.6,,0,0,0,35,44,4,1.24,1
F000705,"Beef, roasting piece, silverside or topside, lean, roasted, no added fat",662,29.8,4.2,,0,0,0,62,54,4,2.4,0
F000706,"Beef, roasting piece, silverside or topside, semi-trimmed, raw",563,22.8,4.7,,0,0,0,36,43,4,1.24,1
F000707,"Beef, roasting piece, silverside or topside, semi-trimmed, roasted, no added fat",711,29.4,5.7,,0,0,0,62,53,4,2.36,0
F000708,"Beef, roasting piece, silverside or topside, untrimmed, raw",696,22,8.7,,0,0,0,38,42,4,1.25,1
F000709,"Beef, roasting piece, silverside or topside, untrimmed, roasted, no added fat",795,28.6,8.3,,0,0,0,62,52,4,2.28,0
F000841,"Beef, steak, boneless, round, lean, raw",420,21,1.7,2.9,0,0,0,62,50,4,2.1,1
F000840,"Beef, steak, boneless, round, lean, grilled, no added fat",615,31.8,2,3.8,0,0,0,75,43,6,3.3,0
F000843,"Beef, steak, boneless, round, semi-trimmed, raw",525,20.5,4.7,,0,0,0,62,49,4,2.06,1
F000842,"Beef, steak, boneless, round, semi-trimmed, grilled, no added fat",656,31.4,3.3,,0,0,0,75,43,6,3.24,0
F000845,"Beef, steak, boneless, round, untrimmed, raw",568,20.4,6,,0,0,0,62,48,4,2.04,1
F000844,"Beef, steak, boneless, round, untrimmed, grilled, no added fat",697,31,4.6,,0,0,0,74,42,6,3.19,0
F000739,"Beef, rump steak, lean, raw",450,20.4,2.8,3.8,0,0,0,62,50,4,2.1,1
F000738,"Beef, rump steak, lean, grilled, no added fat",710,32,4.5,3.4,0,0,0,75,43,6,3.3,0
F000752,"Beef, rump steak, semi-trimmed, raw",546,20,5.6,,0,0,0,62,49,4,2.06,1
F000751,"Beef, rump steak, semi-trimmed, grilled, no added fat",804,31,7.5,,0,0,0,74,42,6,3.16,0
F000765,"Beef, rump steak, untrimmed, raw",815,18.9,13.3,,0,0,0,62,46,4,1.96,1
F000764,"Beef, rump steak, untrimmed, grilled, no added fat",910,29.9,10.8,,0,0,0,74,41,6,3.01,0
F000847,"Beef, steak, boneless, scotch fillet, lean, raw",508,23.8,2.8,4.3,0,0,0,58,57,6,2.2,1
F000846,"Beef, steak, boneless, scotch fillet, lean, grilled, no added fat",707,31.9,4.5,3,0,0,0,70,49,10,2.2,0
F000830,"Beef, steak, boneless rump or sirloin, lean, raw",465,22.2,2.4,,0,0,0,60,54,5,2.15,1
F000829,"Beef, steak, boneless rump or sirloin, lean, grilled, no added fat",684,31.2,4.1,,0,0,0,72,46,8,2.75,0
F000832,"Beef, steak, boneless rump or sirloin, semi-trimmed, raw",572,21.7,5.5,,0,0,0,60,52,5,2.1,1
F000831,"Beef, steak, boneless rump or sirloin, semi-trimmed, grilled, no added fat",775,30.4,7,,0,0,0,72,45,8,2.65,0
F000834,"Beef, steak, boneless rump or sirloin, untrimmed, raw",872,20.2,14.3,,0,0,0,60,48,5,1.98,1
F000833,"Beef, steak, boneless rump or sirloin, untrimmed, grilled, no added fat",959,28.6,12.8,,0,0,0,71,43,8,2.47,0
F000849,"Beef, steak, boneless, scotch fillet, semi-trimmed, raw",751,22.4,10,,0,0,0,58,53,6,2.09,1
F000848,"Beef, steak, boneless, scotch fillet, semi-trimmed, grilled, no added fat",862,30.3,9.4,,0,0,0,70,47,9,2.08,0
F000851,"Beef, steak, boneless, scotch fillet, untrimmed, raw",883,21.6,13.9,,0,0,0,58,51,6,2.03,1
F000850,"Beef, steak, boneless, scotch fillet, untrimmed, grilled, no added fat",953,29.4,12.3,,0,0,0,69,46,9,2.01,0
F000792,"Beef, silverside roast, lean, raw",495,24.1,2.3,4.2,0,0,0,35,44,4,1.24,1
F000793,"Beef, silverside roast, lean, roasted, no added fat",664,26.9,5.6,2.5,0,0,0,62,54,4,2.4,0
F000795,"Beef, silverside roast, semi-trimmed, raw",568,23.6,4.5,,0,0,0,36,43,4,1.24,1
F000796,"Beef, silverside roast, semi-trimmed, roasted, no added fat",704,26.6,6.8,,0,0,0,62,53,4,2.36,0
F000798,"Beef, silverside roast, untrimmed, raw",710,22.8,8.7,,0,0,0,38,42,4,1.25,1
F000799,"Beef, silverside roast, untrimmed, roasted, no added fat",797,26,9.6,,0,0,0,62,52,4,2.28,0
F000810,"Beef, sirloin steak, lean, raw",480,24.1,1.9,4.3,0,0,0,58,57,6,2.2,1
F000809,"Beef, sirloin steak, lean, grilled, no added fat",659,30.5,3.8,3,0,0,0,70,49,10,2.2,0
F000818,"Beef, sirloin steak, semi-trimmed, raw",599,23.4,5.4,,0,0,0,58,55,6,2.15,1
F000817,"Beef, sirloin steak, semi-trimmed, grilled, no added fat",746,29.7,6.5,,0,0,0,70,48,10,2.14,0
F000825,"Beef, sirloin steak, untrimmed, raw",930,21.4,15.3,,0,0,0,58,50,6,2,1
F000824,"Beef, sirloin steak, untrimmed, grilled, no added fat","1,007",27.3,14.7,,0,0,0,69,45,9,1.94,0
F000931,"Beef, stir-fry strips, lean, raw",536,27.2,2,3.8,0,0,0,54,38,4,1.7,1
F000929,"Beef, stir-fry strips, lean, dry-fried, no added fat",644,30.9,3.2,3,0,0,0,77,47,4,2.8,0
F000934,"Beef, strips, lean, casseroled, no added fat",740,37.5,2.8,,0,0,0,74,29,5,2.34,1
F000933,"Beef, stir-fry strips, untrimmed, raw",559,27,2.7,,0,0,0,54,38,4,1.7,1
F000932,"Beef, stir-fry strips, untrimmed, dry-fried, no added fat",657,30.8,3.6,,0,0,0,77,47,4,2.78,0
F000935,"Beef, strips, untrimmed, casseroled, no added fat",752,37.3,3.2,,0,0,0,74,29,5,2.33,1
F000881,"Beef, steak, with bone, T-bone or blade, lean, raw",480,23.3,2.3,,0,0,0,52,56,5,2.05,1
F000880,"Beef, steak, with bone, T-bone or blade, lean, grilled, no added fat",643,30.6,3.4,,0,0,0,76,48,8,2.4,0
F000883,"Beef, steak, with bone, T-bone or blade, semi-trimmed, raw",668,22.2,7.8,,0,0,0,52,54,5,1.97,1
F000882,"Beef, steak, with bone, T-bone or blade, semi-trimmed, grilled, no added fat",789,29.3,7.9,,0,0,0,75,47,8,2.28,0
F000885,"Beef, steak, with bone, T-bone or blade, untrimmed, raw",848,21.2,13.2,,0,0,0,53,51,5,1.9,1
F000884,"Beef, steak, with bone, T-bone or blade, untrimmed, grilled, no added fat",888,28.4,10.9,,0,0,0,74,46,8,2.2,0
F000887,"Beef, steak, with bone, T-bone, lean, raw",487,24.4,2,4.3,0,0,0,58,57,6,2.2,1
F000886,"Beef, steak, with bone, T-bone, lean, grilled, no added fat",637,29.2,3.8,3,0,0,0,70,49,10,2.2,0
F000889,"Beef, steak, with bone, T-bone, semi-trimmed, raw",738,22.8,9.4,,0,0,0,58,53,6,2.09,1
F000888,"Beef, steak, with bone, T-bone, semi-trimmed, grilled, no added fat",837,27.5,10,,0,0,0,69,47,9,2.05,0
F000891,"Beef, steak, with bone, T-bone, untrimmed, raw",988,21.3,16.9,,0,0,0,58,49,6,1.97,1
F000890,"Beef, steak, with bone, T-bone, untrimmed, grilled, no added fat",984,26.3,14.5,,0,0,0,69,45,9,1.94,0
F000961,"Beef, topside roast, lean, raw",490,22.3,3,4.2,0,0,0,35,44,4,1.24,1
F000962,"Beef, topside roast, lean, roasted, no added fat",660,32.7,2.8,2.5,0,0,0,62,54,4,2.4,0
F000963,"Beef, topside roast, semi-trimmed, raw",558,22,5,,0,0,0,36,43,4,1.24,1
F000964,"Beef, topside roast, semi-trimmed, roasted, no added fat",719,32.1,4.7,,0,0,0,62,53,4,2.35,0
F000966,"Beef, topside roast, untrimmed, raw",681,21.3,8.6,,0,0,0,37,42,4,1.24,1
F000967,"Beef, topside roast, untrimmed, roasted, no added fat",793,31.3,7.1,,0,0,0,62,52,4,2.28,0
F009360,"Veal, all cuts, separable fat, raw","1,403",19.4,29,9.4,0,0,0,70,25,14,0.58,0
F009359,"Veal, all cuts, separable fat, cooked","1,573",20.7,33,7.7,0,0,0,39,32,7,0.79,0
F009361,"Veal, boneless dice or strips, lean, raw",492,25.2,1.8,,0,0,0,55,51,6,1.19,1
F009362,"Veal, boneless dice or strips, lean, stir-fried, no added fat",633,31,2.9,,0,0,0,104,82,8,2.05,0
F009363,"Veal, boneless dice or strips, untrimmed, raw",508,25,2.2,,0,0,0,55,50,6,1.18,1
F009364,"Veal, boneless dice or strips, untrimmed, stir-fried, no added fat",651,30.7,3.5,,0,0,0,103,81,8,2.03,0
F009370,"Veal, cutlet, with bone, lean, raw",459,24.6,1.1,3.4,0,0,0,35,45,8,0.71,1
F009369,"Veal, cutlet, with bone, lean, grilled, no added fat",552,28.1,2,2.4,0,0,0,41,46,6,1.1,0
F009372,"Veal, cutlet, with bone, semi-trimmed, raw",512,24.3,2.7,,0,0,0,37,44,8,0.7,1
F009371,"Veal, cutlet, with bone, semi-trimmed, grilled, no added fat",625,27.6,4.2,,0,0,0,41,45,6,1.08,0
F009374,"Veal, cutlet, with bone, untrimmed, raw",523,24.2,3,,0,0,0,37,44,8,0.7,1
F009373,"Veal, cutlet, with bone, untrimmed, grilled, no added fat",632,27.5,4.4,,0,0,0,41,45,6,1.08,0
F009379,"Veal, diced, lean, raw",448,23.1,1.5,3.5,0,0,0,55,46,6,0.88,1
F009380,"Veal, diced, lean, stir-fried, no added fat",653,31.9,3,4.6,0,0,0,110,85,8,2,0
F009381,"Veal, diced, untrimmed, raw",466,23,2,,0,0,0,55,46,6,0.87,1
F009382,"Veal, diced, untrimmed, stir-fried, no added fat",679,31.6,3.8,,0,0,0,108,84,8,1.97,0
F009433,"Veal, steak, boneless, leg, lean, raw",470,24.4,1.5,3.1,0,0,0,57,56,6,1.4,1
F009432,"Veal, steak, boneless, leg, lean, grilled, no added fat",655,34.4,1.9,4.9,0,0,0,85,49,6,1.7,0
F009435,"Veal, steak, boneless, leg, untrimmed, raw",482,24.3,1.8,,0,0,0,57,56,6,1.39,1
F009434,"Veal, steak, boneless, leg, untrimmed, grilled, no added fat",675,34.1,2.6,,0,0,0,84,49,6,1.68,0
F009438,"Veal, stir-fry strips, lean, raw",536,27.2,2,3.5,0,0,0,55,56,7,1.5,1
F009439,"Veal, stir-fry strips, lean, stir-fried, no added fat",614,30,2.8,4.6,0,0,0,99,79,8,2.1,0
F009440,"Veal, stir-fry strips, untrimmed, raw",551,27.1,2.5,,0,0,0,55,55,7,1.48,1
F009441,"Veal, stir-fry strips, untrimmed, stir-fried, no added fat",623,29.9,3.1,,0,0,0,98,78,8,2.09,0
F004831,"Lamb, all cuts, separable fat, raw","2,315",10.8,57.6,9.7,0,0,0,62,22,5,0.41,0
F004830,"Lamb, all cuts, separable fat, cooked","2,251",16.2,53.4,7.8,0,0,0,74,28,6,0.67,0
F004846,"Lamb, boneless, fillet or loin, untrimmed, raw",564,19.9,6.1,,0,0,0,66,67,5,1.94,0
F004845,"Lamb, boneless, fillet or loin, untrimmed, grilled, no added fat",699,26.9,6.5,,0,0,0,84,68,7,2.51,0
F004844,"Lamb, boneless, fillet or loin, lean, raw",491,20.3,4,,0,0,0,66,69,5,2,0
F004843,"Lamb, boneless, fillet or loin, lean, grilled, no added fat",667,27.2,5.6,,0,0,0,84,69,8,2.55,0
F004890,"Lamb, chop, with bone, loin or chump, lean, raw",606,25.6,4.6,,0,0,0,69,68,7,2.5,0
F004889,"Lamb, chop, with bone, loin or chump, lean, grilled, no added fat",900,32,9.6,,0,0,0,92,70,11,2.95,0
F004892,"Lamb, chop, with bone, loin or chump, semi-trimmed, raw",804,23.8,10.8,,0,0,0,68,63,7,2.26,0
F004891,"Lamb, chop, with bone, loin or chump, semi-trimmed, grilled, no added fat","1,042",30.2,14.3,,0,0,0,90,65,10,2.7,0
F004894,"Lamb, chop, with bone, loin or chump, untrimmed, raw","1,128",20.8,20.9,,0,0,0,67,54,6,1.89,0
F004893,"Lamb, chop, with bone, loin or chump, untrimmed, grilled, no added fat","1,202",28.4,19.4,,0,0,0,88,60,10,2.44,0
F004899,"Lamb, chop, with bone, chump, lean, raw",542,22.5,4.3,4.4,0,0,0,65,65,6,3.1,0
F004898,"Lamb, chop, with bone, chump, lean, grilled, no added fat",957,34.1,10.2,4,0,0,0,93,65,11,3.1,0
F004908,"Lamb, chop, with bone, chump, semi-trimmed, raw",753,21.1,10.6,,0,0,0,65,60,6,2.78,0
F004907,"Lamb, chop, with bone, chump, semi-trimmed, grilled, no added fat","1,132",31.7,16,,0,0,0,90,60,10,2.77,0
F004911,"Lamb, chop, with bone, chump, untrimmed, raw",981,19.6,17.5,,0,0,0,64,54,6,2.43,0
F004910,"Lamb, chop, with bone, chump, untrimmed, grilled, no added fat","1,251",30,20,,0,0,0,89,57,10,2.55,0
F004928,"Lamb, diced, lean, raw",554,21.3,5.2,4.9,0,0,0,78,53,5,2.2,0
F004929,"Lamb, diced, lean, stir-fried, no added fat",773,31.3,6.5,7,0,0,0,96,59,5,3.7,0
F004927,"Lamb, diced, lean, casseroled, no added fat",776,32.2,6.2,,0,0,0,115,43,8,3.07,0
F004931,"Lamb, diced, untrimmed, raw",588,21.1,6.2,,0,0,0,78,52,5,2.16,0
F004932,"Lamb, diced, untrimmed, stir-fried, no added fat",806,31,7.6,,0,0,0,96,58,5,3.63,0
F004930,"Lamb, diced, untrimmed, casseroled, no added fat",809,31.8,7.2,,0,0,0,114,42,8,3.02,0
F004838,"Lamb, boneless dice or strips, lean, raw",541,21.6,4.7,,0,0,0,78,53,5,2.2,0
F004839,"Lamb, boneless dice or strips, lean, stir-fried, no added fat",768,29.7,7.1,,0,0,0,96,59,5,3.7,0
F004837,"Lamb, boneless dice or strips, lean, casseroled, no added fat",776,32.2,6.2,,0,0,0,115,43,8,3.07,0
F004841,"Lamb, boneless dice or strips, untrimmed, raw",583,21.3,6,,0,0,0,78,52,5,2.16,0
F004842,"Lamb, boneless dice or strips, untrimmed, stir-fried, no added fat",793,29.4,7.9,,0,0,0,96,58,5,3.65,0
F004840,"Lamb, boneless dice or strips, untrimmed, casseroled, no added fat",802,31.9,7,,0,0,0,114,43,8,3.03,0
F004948,"Lamb, eye of loin, lean, raw",498,20.8,3.9,4.4,0,0,0,62,69,5,1.9,0
F004947,"Lamb, eye of loin, lean, microwaved, no added fat",663,26.8,5.6,7,0,0,0,81,63,9,2.3,0
F004951,"Lamb, eye of loin, untrimmed, raw",545,20.6,5.3,,0,0,0,62,68,5,1.86,0
F004950,"Lamb, eye of loin, untrimmed, microwaved, no added fat",691,26.6,6.5,,0,0,0,81,62,9,2.27,0
F005074,"Lamb, roasting piece, shoulder, lean, raw",468,18.2,4.3,4.9,0,0,0,54,53,7,2.2,0
F005067,"Lamb, roasting piece, shoulder, lean, roasted, no added fat",703,29.6,5.4,7,0,0,0,86,69,6,2.2,0
F005075,"Lamb, roasting piece, shoulder, semi-trimmed, raw",695,17.3,10.8,,0,0,0,55,49,7,1.98,0
F005076,"Lamb, roasting piece, shoulder, semi-trimmed, roasted, no added fat",859,28.2,10.2,,0,0,0,85,65,6,2.04,0
F005077,"Lamb, roasting piece, shoulder, untrimmed, raw",894,16.5,16.6,,0,0,0,56,46,6,1.79,0
F005078,"Lamb, roasting piece, shoulder, untrimmed, roasted, no added fat","1,095",26.2,17.5,,0,0,0,83,59,6,1.81,0
F004885,"Lamb, chop, with bone, forequarter, lean, raw",559,20.5,5.7,4.9,0,0,0,60,72,10,1.6,0
F004884,"Lamb, chop, with bone, forequarter, lean, grilled, no added fat",898,28,11.4,7,0,0,0,82,67,8,1.5,0
F004887,"Lamb, chop, with bone, forequarter, semi-trimmed, raw",971,18.2,17.9,,0,0,0,60,60,9,1.32,0
F004886,"Lamb, chop, with bone, forequarter, semi-trimmed, grilled, no added fat","1,108",26.2,17.9,,0,0,0,81,61,7,1.37,0
F004888,"Lamb, chop, with bone, forequarter, untrimmed, raw","1,126",17.4,22.4,,0,0,0,61,56,8,1.22,0
F004883,"Lamb, chop, with bone, forequarter, grilled, no added fat","1,172",25.6,19.9,,0,0,0,80,59,7,1.33,0
F004919,"Lamb, cutlet or frenched cutlet, with bone, lean, raw",585,20.9,6.2,4.6,0,0,0,67,64,9,2.1,0
F004918,"Lamb, cutlet or frenched cutlet, with bone, lean, grilled, no added fat",837,30.5,8.6,5.6,0,0,0,96,66,10,2.6,0
F004921,"Lamb, cutlet or frenched cutlet, with bone, semi-trimmed, raw",890,19.1,15.3,,0,0,0,66,56,9,1.8,0
F004920,"Lamb, cutlet or frenched cutlet, with bone, semi-trimmed, grilled, no added fat","1,106",27.8,17.1,,0,0,0,92,59,9,2.23,0
F004923,"Lamb, cutlet or frenched cutlet, with bone, untrimmed, raw",976,18.6,17.8,,0,0,0,66,54,8,1.72,0
F004922,"Lamb, cutlet or frenched cutlet, with bone, untrimmed, grilled, no added fat","1,163",27.2,18.9,,0,0,0,91,57,9,2.16,0
F004954,"Lamb, fillet, lean, raw",485,19.8,4,4.9,0,0,0,70,69,5,2.1,0
F004953,"Lamb, fillet, lean, grilled, no added fat",671,27.5,5.5,7,0,0,0,87,75,6,2.8,0
F004956,"Lamb, fillet, untrimmed, raw",584,19.3,6.9,,0,0,0,70,66,5,2.01,0
F004955,"Lamb, fillet, untrimmed, grilled, no added fat",707,27.2,6.6,,0,0,0,87,74,6,2.75,0
F005013,"Lamb, leg roast, lean, raw",477,21.1,3.2,4.4,0,0,0,71,68,6,2.1,0
F005014,"Lamb, leg roast, lean, roasted, no added fat",742,30.6,6,4,0,0,0,80,65,6,2.6,0
F005015,"Lamb, leg roast, semi-trimmed, raw",604,20.4,7,,0,0,0,70,65,6,1.98,0
F005016,"Lamb, leg roast, semi-trimmed, roasted, no added fat",840,29.7,9.1,,0,0,0,80,62,6,2.47,0
F005017,"Lamb, leg roast, untrimmed, raw",786,19.4,12.3,,0,0,0,69,60,6,1.82,0
F005018,"Lamb, leg roast, untrimmed, roasted, no added fat",958,28.5,12.8,,0,0,0,79,60,6,2.32,0
F005027,"Lamb, loin chop, lean, raw",671,28.6,5,4.6,0,0,0,73,71,8,1.9,0
F005026,"Lamb, loin chop, lean, grilled, no added fat",843,29.8,9.1,5.6,0,0,0,92,74,11,2.8,0
F005037,"Lamb, loin chop, semi-trimmed, raw",856,26.6,10.9,,0,0,0,72,65,8,1.73,0
F005036,"Lamb, loin chop, semi-trimmed, grilled, no added fat",953,28.7,12.6,,0,0,0,90,70,11,2.63,0
F005044,"Lamb, loin chop, untrimmed, raw","1,276",22,24.4,,0,0,0,69,53,7,1.35,0
F005043,"Lamb, loin chop, untrimmed, grilled, no added fat","1,154",26.8,18.9,,0,0,0,88,64,10,2.33,0
F005049,"Lamb, mince, raw",602,20.4,6.9,4.4,0,0,0,60,57,13,1.77,0
F005050,"Lamb, mince, stir-fried, no added fat",729,24.4,8.5,4,0,0,0,82,74,11,5,0
F005053,"Lamb, mini roast, lean, roasted, no added fat",680,27.8,5.6,4,0,0,0,85,58,5,2.7,0
F005054,"Lamb, mini roast, semi-trimmed, roasted, no added fat",779,27.1,8.6,,0,0,0,84,56,5,2.57,0
F005055,"Lamb, mini roast, untrimmed, roasted, no added fat",858,26.5,11,,0,0,0,84,55,5,2.47,0
F005068,"Lamb, roasting piece, leg or mini roast, lean, raw",512,21.5,4,,0,0,0,70,66,5,2.15,0
F005069,"Lamb, roasting piece, leg or mini roast, lean, roasted, no added fat",711,29.2,5.8,,0,0,0,82,62,5,2.65,0
F005070,"Lamb, roasting piece, leg or mini roast, semi-trimmed, raw",633,20.8,7.6,,0,0,0,70,62,5,2.03,0
F005071,"Lamb, roasting piece, leg or mini roast, semi-trimmed, roasted, no added fat",810,28.4,8.8,,0,0,0,82,59,5,2.52,0
F005072,"Lamb, roasting piece, leg or mini roast, untrimmed, raw",784,19.9,12,,0,0,0,69,59,5,1.89,0
F005073,"Lamb, roasting piece, leg or mini roast, untrimmed, roasted, no added fat",908,27.5,11.9,,0,0,0,81,57,5,2.4,0
F005095,"Lamb, steak, boneless, lean, raw",546,21.9,4.7,4.4,0,0,0,70,63,4,2.2,0
F005094,"Lamb, steak, boneless, lean, grilled, no added fat",769,30.8,6.6,,0,0,0,98,75,6,2.94,0
F005097,"Lamb, steak, boneless, semi-trimmed, raw",662,21.2,8.2,,0,0,0,69,60,4,2.08,0
F005096,"Lamb, steak, boneless, semi-trimmed, grilled, no added fat",863,29.9,9.6,,0,0,0,97,72,6,2.8,0
F005099,"Lamb, steak, boneless, untrimmed, raw",782,20.4,11.8,,0,0,0,69,58,4,1.96,0
F005098,"Lamb, steak, boneless, untrimmed, grilled, no added fat",937,29.2,11.9,,0,0,0,96,70,6,2.69,0
F005139,"Lamb, with bone, shin, lean, raw",477,23.9,1.9,7.7,0,0,0,71,110,15,1.9,0
F005138,"Lamb, with bone, shin, lean, casseroled, no added fat",755,34.6,4.5,5.9,0,0,0,80,83,20,3.6,0
F005141,"Lamb, with bone, shin, semi-trimmed, raw",617,22.9,6.2,,0,0,0,70,103,14,1.78,0
F005140,"Lamb, with bone, shin, semi-trimmed, casseroled, no added fat",852,33.4,7.7,,0,0,0,80,79,19,3.41,0
F005143,"Lamb, with bone, shin, untrimmed, raw",785,21.7,11.2,,0,0,0,69,95,13,1.65,0
F005142,"Lamb, with bone, shin, untrimmed, casseroled, no added fat",965,32,11.4,,0,0,0,79,75,18,3.19,0
F005121,"Lamb, stir-fry strips, lean, raw",528,21.9,4.2,4.4,0,0,0,78,53,5,2.2,0
F005122,"Lamb, stir-fry strips, lean, stir-fried, no added fat",763,28.1,7.7,4,0,0,0,96,59,5,3.7,0
F005120,"Lamb, stir-fry strips, lean, casseroled, no added fat",776,32.2,6.2,,0,0,0,115,43,8,3.07,0
F005125,"Lamb, stir-fry strips, untrimmed, raw",578,21.6,5.7,,0,0,0,78,52,5,2.15,0
F005126,"Lamb, stir-fry strips, untrimmed, stir-fried, no added fat",781,28,8.3,,0,0,0,96,59,5,3.66,0
F005124,"Lamb, stir-fry strips, untrimmed, casseroled, no added fat",794,32,6.8,,0,0,0,114,43,8,3.04,0
F005977,"Mutton, all cuts, separable fat, raw","2,522",8.2,64.4,8.2,0,0,0,78,33,10,0.77,0
F005976,"Mutton, all cuts, separable fat, cooked","2,694",10.7,67.9,8.1,0,0,0,77,64,8,3.4,0
F005979,"Mutton, boneless dice or strips, shoulder, lean, raw",518,21.3,4.2,4.7,0,0,0,76,61,5,2.2,0
F005978,"Mutton, boneless dice or strips, shoulder, lean, casseroled, no added fat","1,041",36.4,11.4,6.4,0,0,0,130,66,20,5.7,0
F005981,"Mutton, boneless dice or strips, shoulder, semi-trimmed, raw",678,20.2,9,,0,0,0,76,59,5,2.08,0
F005980,"Mutton, boneless dice or strips, shoulder, semi-trimmed, casseroled, no added fat","1,115",35.2,13.9,,0,0,0,128,66,19,5.6,0
F005983,"Mutton, boneless dice or strips, shoulder, untrimmed, raw",716,20,10.2,,0,0,0,76,58,5,2.06,0
F005982,"Mutton, boneless dice or strips, shoulder, untrimmed, casseroled, no added fat","1,137",34.9,14.7,,0,0,0,127,66,19,5.56,0
F005997,"Mutton, roasting piece, with bone, leg, lean, raw",509,21.6,3.8,4.6,0,0,0,56,80,8,4.3,0
F005998,"Mutton, roasting piece, with bone, leg, lean, roasted, no added fat",792,29.8,7.7,5.1,0,0,0,63,56,8,3.4,0
F005999,"Mutton, roasting piece, with bone, leg, semi-trimmed, raw",634,20.8,7.6,,0,0,0,57,77,8,4.08,0
F006000,"Mutton, roasting piece, with bone, leg, semi-trimmed, roasted, no added fat",919,28.5,11.7,,0,0,0,64,56,8,3.4,0
F006001,"Mutton, roasting piece, with bone, leg, untrimmed, raw",811,19.6,12.9,,0,0,0,59,73,8,3.77,0
F006002,"Mutton, roasting piece, with bone, leg, untrimmed, roasted, no added fat","1,092",26.8,17.2,,0,0,0,65,57,8,3.4,0
F004230,"Goat, all cuts, separable fat, raw","1,855",12.2,44.6,9.7,0,0,0,129,45,13,2,0
F004229,"Goat, all cuts, separable fat, baked, no added fat","2,556",10,64.5,7.8,0,0,0,75,40,7,1.25,0
F004233,"Goat, forequarter, lean, raw",432,21.6,1.8,4.9,0,0,0,72,74,10,2.35,0
F004232,"Goat, forequarter, lean, baked, no added fat",676,30.8,4.2,4,0,0,0,145,74,10,3.4,0
F004235,"Goat, leg, lean, raw",456,22.2,2.1,4.4,0,0,0,77,64,6,2.5,0
F004234,"Goat, leg, lean, baked, no added fat",695,33.8,3.2,7,0,0,0,116,60,8,3.85,0
F004237,"Goat, loin, lean, raw",432,22.2,1.4,4.9,0,0,0,70,76,10,2.95,0
F004236,"Goat, loin, lean, baked, no added fat",612,29.2,3.1,7,0,0,0,98,84,16,2.95,0
F004240,"Goat, meat, all cuts, lean, raw",440,22,1.8,,0,0,0,73,72,9,2.6,0
F004238,"Goat, meat, all cuts, lean, baked, no added fat",661,31.3,3.5,,0,0,0,120,73,11,3.4,0
F004239,"Goat, meat, all cuts, lean, casseroled, no added fat",871,43.6,3.5,,0,0,0,145,78,17,4.89,0
F004243,"Goat, meat, all cuts, untrimmed, raw",566,21.2,5.6,,0,0,0,78,69,9,2.55,0
F004242,"Goat, meat, all cuts, untrimmed, casseroled, no added fat ","1,011",37.8,10,,0,0,0,140,68,16,4.32,0
F004241,"Goat, meat, all cuts, untrimmed, baked, no added fat",847,29.2,9.5,,0,0,0,115,70,11,3.19,0
F006862,"Pork, belly, rind removed, raw","1,286",18.6,26.2,0.2,0,0,0,60,58,6,0.45,0
F006860,"Pork, belly, rind removed, baked, no added fat","1,606",27.4,30.8,0.2,0,0,0,71,68,8,0.66,0
